case_id,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,naic_cd,naics_code_description,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt,bw_atp_amt,ee_atp_cnt,findings_start_date,findings_end_date,flsa_violtn_cnt,flsa_repeat_violator,flsa_bw_atp_amt,flsa_ee_atp_cnt,flsa_mw_bw_atp_amt,flsa_ot_bw_atp_amt,flsa_15a3_bw_atp_amt,flsa_cmp_assd_amt,sca_violtn_cnt,sca_bw_atp_amt,sca_ee_atp_cnt,mspa_violtn_cnt,mspa_bw_atp_amt,mspa_ee_atp_cnt,mspa_cmp_assd_amt,h1b_violtn_cnt,h1b_bw_atp_amt,h1b_ee_atp_cnt,h1b_cmp_assd_amt,fmla_violtn_cnt,fmla_bw_atp_amt,fmla_ee_atp_cnt,fmla_cmp_assd_amt,flsa_cl_violtn_cnt,flsa_cl_minor_cnt,flsa_cl_cmp_assd_amt,dbra_cl_violtn_cnt,dbra_bw_atp_amt,dbra_ee_atp_cnt,h2a_violtn_cnt,h2a_bw_atp_amt,h2a_ee_atp_cnt,h2a_cmp_assd_amt,flsa_smw14_violtn_cnt,flsa_smw14_bw_amt,flsa_smw14_ee_atp_cnt,cwhssa_violtn_cnt,cwhssa_bw_amt,cwhssa_ee_cnt,osha_violtn_cnt,osha_bw_atp_amt,osha_ee_atp_cnt,osha_cmp_assd_amt,eppa_violtn_cnt,eppa_bw_atp_amt,eppa_ee_cnt,eppa_cmp_assd_amt,h1a_violtn_cnt,h1a_bw_atp_amt,h1a_ee_atp_cnt,h1a_cmp_assd_amt,crew_violtn_cnt,crew_bw_atp_amt,crew_ee_atp_cnt,crew_cmp_assd_amt,ccpa_violtn_cnt,ccpa_bw_atp_amt,ccpa_ee_atp_cnt,flsa_smwpw_violtn_cnt,flsa_smwpw_bw_atp_amt,flsa_smwpw_ee_atp_cnt,flsa_hmwkr_violtn_cnt,flsa_hmwkr_bw_atp_amt,flsa_hmwkr_ee_atp_cnt,flsa_hmwkr_cmp_assd_amt,ca_violtn_cnt,ca_bw_atp_amt,ca_ee_atp_cnt,pca_violtn_cnt,pca_bw_atp_amt,pca_ee_atp_cnt,flsa_smwap_violtn_cnt,flsa_smwap_bw_atp_amt,flsa_smwap_ee_atp_cnt,flsa_smwft_violtn_cnt,flsa_smwft_bw_atp_amt,flsa_smwft_ee_atp_cnt,flsa_smwl_violtn_cnt,flsa_smwl_bw_atp_amt,flsa_smwl_ee_atp_cnt,flsa_smwmg_violtn_cnt,flsa_smwmg_bw_atp_amt,flsa_smwmg_ee_atp_cnt,flsa_smwsl_violtn_cnt,flsa_smwsl_bw_atp_amt,flsa_smwsl_ee_atp_cnt,eev_violtn_cnt,h2b_violtn_cnt,h2b_bw_atp_amt,h2b_ee_atp_cnt,sraw_violtn_cnt,sraw_bw_atp_amt,sraw_ee_atp_cnt,ld_dt
1872676,MTA NYC Transit,Metropolitan Transportation Authority,33-33 54th Street,Woodside,NY,11377,4852,Interurban and Rural Bus Transportation,0,0,1,0,0,07/01/2018,03/20/2019,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:03 EDT
1800735,The Film Society of Lincoln Center,The Film Society of Lincoln Center,165 W 65 Street,New York,NY,10026,711110,Theater Companies and Dinner Theaters,1,0,1,0,0,10/01/2014,09/30/2016,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-03-14 01:00:03 EDT
1872399,Carma East,,507 E. 6th Street,New York,NY,10009,72211,Full-Service Restaurants,11,0,9,0,0,01/16/2017,01/28/2019,11,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:03 EDT
1783359,Scotties Cleaning Services,Top of the Line Cleaning,121 W. 115th Street,New York,NY,10026,561720,Janitorial Services,18,0,17,19281.84,17,11/01/2015,01/30/2016,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19281.84,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-11-07 01:00:04 EST
1872356,Complete Construction Contracting,Complete Construction Contracting Corp,214 West 29th Street Suite 402,New York,NY,10001,2362,Nonresidential Building Construction,0,0,0,0,0,01/19/2017,01/19/2019,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:03 EDT
1777754,Scotties Cleaning Services/Jobsite: W.114 St,Top of the Line Cleaning,121 W. 115th Street,New York,NY,10026,561720,Janitorial Services,15,0,14,7488.26,14,11/01/2015,01/30/2016,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7338.26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-11-07 01:00:04 EST
1732682,Fine Fare Supermarket,Central Park North Meat LLC,37-41  Lenox Ave,New York,NY,10026,445120,Convenience Stores,44,1463,38,108739.56,38,04/02/2011,03/30/2014,44,R,108739.56,38,101152.74,7586.82,0,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-11-07 01:00:04 EST
1728145,Fine Fare Supermarket,117 Corona Meat Corp,136 Lenox Avenue,New York,NY,10026,445110,Supermarkets and Other Grocery (except Convenience) Stores,78,3319.25,71,193867.38,71,03/26/2011,03/23/2014,78,R,193867.38,71,179276.75,14590.63,0,3319.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-11-07 01:00:04 EST
1869333,NYU Langone Medical Center,NYU Medical Center,550 1st Ave,New York,NY,10016,6215,Medical and Diagnostic Laboratories,0,0,1,0,0,12/29/2016,12/28/2018,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:02 EDT
1869512,New York City Transit,MTA Regional Bus Operations,97-11 222th Street,Queens Village,NY,11429,9770,Local Transit Systems,3,0,1,0,0,12/18/2017,12/17/2018,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:02 EDT
1692300,Chocolat Restaurant,Willd Blue Orchid Inc,2217 Fredrick Douglas Blvd,New York,NY,10026,722110,Full-Service Restaurants,0,0,0,0,0,04/25/2011,04/24/2013,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1868553,Urban Resources Institude,Urban Resources Institude,"75 Broad Street, Suite 505",New York,NY,10004,81331,Social Advocacy Organizations,0,0,1,0,0,12/04/2018,12/06/2018,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:02 EDT
1675913,Fine Fare Supermarket,Central Park North Meat LLC,37 Lenox Ave,New York,NY,10026,445110,Supermarkets and Other Grocery (except Convenience) Stores,0,0,0,0,0,12/20/2010,12/19/2012,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1517728,Angel C Construction Corp,Angel C Construction Corp,272 West 117th St. Suite Basement,New York,NY,10026,23611,Residential Building Construction,2,0,1,0,0,12/19/2006,12/18/2008,2,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1352505,Sisulu Children's Academy,Sisulu Children's Academy - Harlem Public Cha,125 West 115th Street,New York,NY,10026,9210,State Elementary and Secondary Schools,1,0,1,6599.51,1,04/26/2003,02/14/2004,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6599.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1289982,Moca Bar & Grill Inc.,Moca Bar & Grill Inc.,2210 8th Avenue,New York,NY,10026,72211,Full-Service Restaurants,20,0,19,2369.74,19,10/04/2002,06/28/2003,20,N/A,2369.74,19,0,2369.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1868794,Mobil,West Mobil on 8th Inc.,63 8th Ave,New York,NY,10014,44711,Gasoline Stations with Convenience Stores,1,0,0,0,0,11/18/2016,11/18/2018,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:02 EDT
1825508,Apex Income Tax,"Apex income Tax,  Corp",469 West 125th Street  Suitte #2F,New York,NY,10027,236118,Residential Remodelers,0,0,0,0,0,06/21/2015,06/19/2017,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-06 11:04:32 EST
1868801,Speedway Convenience Store,Speedway LLC,951 Bay St.,Staten Island,NY,10305,44711,Gasoline Stations with Convenience Stores,0,0,0,0,0,11/16/2016,11/16/2018,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:02 EDT
1783905,P.A.G.N.Y.,"PAGNY HEALTH AND RESEARCH FOUNDATION, INC","55 W 125th Street, 10th Floor",New York,NY,10027,621111,Offices of Physicians (except Mental Health Specialists),0,0,1,0,0,04/15/2015,10/12/2016,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-03-14 01:00:03 EDT
1850878,Soho House/Ludlow House,"Soho -Ludlow, Inc,",139 Ludlow St,New York,NY,10002,72111,Hotels (except Casino Hotels) and Motels,2,0,1,3190.52,1,11/20/2016,11/14/2018,2,N/A,3190.52,1,0,3190.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-02-23 00:18:44 EST
1864325,Pepsi-Cola Bottling Company of NY Inc,Pepsi-Cola Bottling Company of NY Inc,11202 15th Avenue,College Point,NY,11356,49311,General Warehousing and Storage,99,0,99,176312.9,99,11/10/2016,11/08/2018,99,N/A,176312.9,99,0,176312.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:01 EDT
1844668,Inter-Con Security System Inc,Inter-Con Security System Inc,500 Pearl Street.,New York,NY,10007,561612,Security Guards and Patrol Services,0,0,0,0,0,11/01/2016,10/30/2018,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:22:59 EDT
1865862,NYC Dept of Homeless Services Police Dept,NYC Dept of Homeless Services Police Dept,"33 Beaver Street, 17th Floor",New York,NY,10004,9640,Local Police Protection,2,0,1,0,0,10/26/2016,10/24/2018,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:01 EDT
1865960,Round the Clock Nursery,Urban Concepts of NY Round the Clock Nursery,3333 Broadway,New York,NY,10031,6244,Child Day Care Services,308,0,93,95254.29,93,10/20/2016,10/19/2018,128,N/A,95254.29,93,33339.3,61914.99,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:01 EDT
1865891,The Plaza Hotel,Sahara Plaza LLC.,768 5th Avenue,New York,NY,10032,72111,Hotels (except Casino Hotels) and Motels,0,0,1,0,0,07/03/2018,10/19/2018,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-02-23 00:18:47 EST
1864844,Mount Sinai St. Lukes Hospital,The St. Luke's-Roosevelt Hospital Center,1111 Amsterdam Ave,New York,NY,10025,6221,General Medical and Surgical Hospitals,0,0,1,0,0,10/19/2016,10/18/2018,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-02-23 00:18:46 EST
1860995,Hospital for Special Surgery,Hospital for Special Surgery,535 E. 70th Street,New York,NY,10021,6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,4,0,1,0,0,03/07/2018,10/10/2018,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-02-23 00:18:46 EST
1863546,Academy of Execellence Bellpark,Bellpark Childcare Center Inc,178-36 Wexford Terrace,Jamaica,NY,11432,9710,Local Elementary and Secondary Schools,234,0,1,0,0,10/12/2016,10/10/2018,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-02-23 00:18:46 EST
1864427,Cambridge Security,Cambridge Security Services Corp,"224 W 29th St, 9th Flr",New York,NY,10001,5616,Investigation and Security Services,1,0,1,290,1,10/03/2016,10/03/2018,1,N/A,290,1,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:01 EDT
1771756,Chez Lucienne,"Le Viking LLC, Chez Lucienne",308 Malcolm X Blvd,New York,NY,10027,722110,Full-Service Restaurants,17,0,17,0,0,11/01/2013,02/29/2016,17,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-18 02:09:31 EDT
1864731,Jetblue Airways,Jetblue Airways,27-01 Queens Plaza North,Long Island City,NY,11101,488119,Other Airport Operations,0,0,1,0,0,01/02/2017,09/25/2018,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-02-23 00:18:46 EST
1664760,Mamais Contracting Corporation,Mamais Contracting Corp,256 West 124th Street,New York,NY,10027,236220,Commercial and Institutional Building Construction,0,0,0,0,0,07/23/2012,08/05/2012,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1862203,Lima Restaurant Corp,Lima Restaurant,85-07 Northern Blvd,Jackson Heights,NY,11372,722110,Full-Service Restaurants,1,0,0,0,0,09/19/2017,09/18/2018,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-18 00:17:49 EST
1869563,"Bayside Refrigeration, Inc.- FDR","Bayside Refrigeration, Inc.",2426 46th Street,Astoria,NY,11103,238220,"Plumbing, Heating, and Air-Conditioning Contractors",10,0,4,1515.69,4,09/11/2016,09/08/2018,4,N/A,74.09,3,0,74.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1441.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:02 EDT
1860000,Bayside Refrigeration,"Bayside Refrigeration, Inc.",2426 46th Street,Astoria,NY,11103,238220,"Plumbing, Heating, and Air-Conditioning Contractors",5,0,1,660.12,1,09/11/2016,09/08/2018,2,N/A,29.72,1,0,29.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,630.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-13 00:23:00 EDT
1652604,Z N Wireless Inc.,Z N Wireless,206 West 125th Street,New York,NY,10027,517210,Wireless Telecommunications Carriers (except Satellite),4,0,4,6671.46,4,02/28/2010,02/29/2012,4,N/A,6671.46,4,6671.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-18 02:09:31 EDT
1863124,Cascabel Taqueria,2799 Broadway Grocery LLC,2799 Broadway,New York,NY,10025,722110,Full-Service Restaurants,5,0,1,664.13,1,07/02/2018,09/02/2018,3,N/A,664.13,1,310.66,353.47,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-02-23 00:18:46 EST
1621238,"Cleaning Palace, AMC 125th St","Cleaning Palace, LL",2309 Fredrick Douglass,New York,NY,10027,561720,Janitorial Services,11,0,6,0,0,08/01/2009,08/01/2011,11,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1841766,VNS NY,,1250 Broadway. 3rd Floor,New York,NY,10018,621610,Home Health Care Services,0,0,1,0,0,07/01/2017,08/24/2018,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-18 00:17:44 EST
1854017,Council on Accreditation,Council on Accreditation,45 Broadway Floor 29,New York,NY,10006,541611,Administrative Management and General Management Consulting Services,0,0,0,0,0,08/23/2016,08/22/2018,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-02-23 00:18:45 EST
